"","date","googlehits","team","odds","propTVMarketSize","winpct","attendance","attgame","payroll","date_ts","month","year","playoffs","phase","is_playoffs","Month","mlb_searches","googlehits_orig","mlb_searches_orig"
"137",2015-05-01,-0.47460365222162,"Arizona Diamondbacks",15000,1880000,0.488,2080145,25681,64434000,"2015 May",5,2015,"No Playoffs","Season",0,"2015-05-01",0.883458159824087,1,41
"138",2015-06-01,0.235353963414081,"Arizona Diamondbacks",15000,1880000,0.488,2080145,25681,64434000,"2015 Jun",6,2015,"No Playoffs","Season",0,"2015-06-01",0.980689387801808,2,46
"139",2015-07-01,0.235353963414081,"Arizona Diamondbacks",15000,1880000,0.488,2080145,25681,64434000,"2015 Jul",7,2015,"No Playoffs","Season",0,"2015-07-01",1.05467071356469,2,53
"140",2015-08-01,-0.47460365222162,"Arizona Diamondbacks",15000,1880000,0.488,2080145,25681,64434000,"2015 Aug",8,2015,"No Playoffs","Season",0,"2015-08-01",1.01171762361983,1,49
"141",2015-09-01,-0.47460365222162,"Arizona Diamondbacks",15000,1880000,0.488,2080145,25681,64434000,"2015 Sep",9,2015,"No Playoffs","Season",0,"2015-09-01",1.01171762361983,1,49
"142",2015-10-01,-1.4726426087836,"Arizona Diamondbacks",15000,1880000,0.488,2080145,25681,64434000,"2015 Oct",10,2015,"No Playoffs","Playoffs",1,"2015-10-01",1.23666442859803,0,58
"143",2015-11-01,-1.4726426087836,"Arizona Diamondbacks",15000,1880000,0.488,2080145,25681,64434000,"2015 Nov",11,2015,"No Playoffs","Off-Season",0,"2015-11-01",-0.527196301413635,0,12
"144",2015-12-01,-0.47460365222162,"Arizona Diamondbacks",15000,1880000,0.488,2080145,25681,64434000,"2015 Dec",12,2015,"No Playoffs","Off-Season",0,"2015-12-01",-0.678315621419004,1,11
"145",2016-01-01,-1.4726426087836,"Arizona Diamondbacks",2500,1880000,0.426,2036216,25138,78399500,"2016 Jan",1,2016,"No Playoffs","Off-Season",0,"2016-01-01",-1.25030704523448,0,9
"146",2016-02-01,-0.47460365222162,"Arizona Diamondbacks",2500,1880000,0.426,2036216,25138,78399500,"2016 Feb",2,2016,"No Playoffs","Off-Season",0,"2016-02-01",-1.25030704523448,1,9
"147",2016-03-01,-0.47460365222162,"Arizona Diamondbacks",2500,1880000,0.426,2036216,25138,78399500,"2016 Mar",3,2016,"No Playoffs","Off-Season",0,"2016-03-01",-0.280711741559435,1,15
"148",2016-04-01,0.676995236463573,"Arizona Diamondbacks",2500,1880000,0.426,2036216,25138,78399500,"2016 Apr",4,2016,"No Playoffs","Opening",0,"2016-04-01",1.09966338362057,3,54
"149",2016-05-01,0.235353963414081,"Arizona Diamondbacks",2500,1880000,0.426,2036216,25138,78399500,"2016 May",5,2016,"No Playoffs","Season",0,"2016-05-01",1.17166119124436,2,57
"150",2016-06-01,0.235353963414081,"Arizona Diamondbacks",2500,1880000,0.426,2036216,25138,78399500,"2016 Jun",6,2016,"No Playoffs","Season",0,"2016-06-01",1.29270082112163,2,59
"151",2016-07-01,-0.47460365222162,"Arizona Diamondbacks",2500,1880000,0.426,2036216,25138,78399500,"2016 Jul",7,2016,"No Playoffs","Season",0,"2016-07-01",1.33755451062245,1,60
"152",2016-08-01,-0.47460365222162,"Arizona Diamondbacks",2500,1880000,0.426,2036216,25138,78399500,"2016 Aug",8,2016,"No Playoffs","Season",0,"2016-08-01",1.05467071356469,1,53
"153",2016-09-01,-0.47460365222162,"Arizona Diamondbacks",2500,1880000,0.426,2036216,25138,78399500,"2016 Sep",9,2016,"No Playoffs","Season",0,"2016-09-01",1.17166119124436,1,57
"154",2016-10-01,-1.4726426087836,"Arizona Diamondbacks",2500,1880000,0.426,2036216,25138,78399500,"2016 Oct",10,2016,"No Playoffs","Playoffs",1,"2016-10-01",1.69221709176971,0,70
"155",2016-11-01,-1.4726426087836,"Arizona Diamondbacks",2500,1880000,0.426,2036216,25138,78399500,"2016 Nov",11,2016,"No Playoffs","Off-Season",0,"2016-11-01",-0.0314902347783052,0,19
"156",2016-12-01,-1.4726426087836,"Arizona Diamondbacks",2500,1880000,0.426,2036216,25138,78399500,"2016 Dec",12,2016,"No Playoffs","Off-Season",0,"2016-12-01",-0.921304173189546,0,10
"157",2017-01-01,-1.4726426087836,"Arizona Diamondbacks",13000,1880000,0.574,2134375,26350,106580200,"2017 Jan",1,2017,"Lost Quarter","Off-Season",0,"2017-01-01",-1.59504700447539,0,8
"158",2017-02-01,-1.4726426087836,"Arizona Diamondbacks",13000,1880000,0.574,2134375,26350,106580200,"2017 Feb",2,2017,"Lost Quarter","Off-Season",0,"2017-02-01",-0.921304173189546,0,10
"159",2017-03-01,-0.47460365222162,"Arizona Diamondbacks",13000,1880000,0.574,2134375,26350,106580200,"2017 Mar",3,2017,"Lost Quarter","Off-Season",0,"2017-03-01",-0.202887568978906,1,16
"160",2017-04-01,0.235353963414081,"Arizona Diamondbacks",13000,1880000,0.574,2134375,26350,106580200,"2017 Apr",4,2017,"Lost Quarter","Opening",0,"2017-04-01",1.09966338362057,2,54
"161",2017-05-01,0.235353963414081,"Arizona Diamondbacks",13000,1880000,0.574,2134375,26350,106580200,"2017 May",5,2017,"Lost Quarter","Season",0,"2017-05-01",1.13492686611323,2,56
"162",2017-06-01,0.676995236463573,"Arizona Diamondbacks",13000,1880000,0.574,2134375,26350,106580200,"2017 Jun",6,2017,"Lost Quarter","Season",0,"2017-06-01",1.49152716281991,3,65
"163",2017-07-01,0.676995236463573,"Arizona Diamondbacks",13000,1880000,0.574,2134375,26350,106580200,"2017 Jul",7,2017,"Lost Quarter","Season",0,"2017-07-01",1.61793112824412,3,69
"164",2017-08-01,0.235353963414081,"Arizona Diamondbacks",13000,1880000,0.574,2134375,26350,106580200,"2017 Aug",8,2017,"Lost Quarter","Season",0,"2017-08-01",1.23666442859803,2,58
"165",2017-09-01,0.676995236463573,"Arizona Diamondbacks",13000,1880000,0.574,2134375,26350,106580200,"2017 Sep",9,2017,"Lost Quarter","Season",0,"2017-09-01",1.23666442859803,3,58
"166",2017-10-01,0.676995236463573,"Arizona Diamondbacks",13000,1880000,0.574,2134375,26350,106580200,"2017 Oct",10,2017,"Lost Quarter","Playoffs",1,"2017-10-01",2.23696088952964,3,86
"167",2017-11-01,-1.4726426087836,"Arizona Diamondbacks",13000,1880000,0.574,2134375,26350,106580200,"2017 Nov",11,2017,"Lost Quarter","Off-Season",0,"2017-11-01",-0.0819527242892188,0,18
"168",2017-12-01,-1.4726426087836,"Arizona Diamondbacks",13000,1880000,0.574,2134375,26350,106580200,"2017 Dec",12,2017,"Lost Quarter","Off-Season",0,"2017-12-01",-0.428348719716525,0,13
"169",2018-01-01,-1.4726426087836,"Arizona Diamondbacks",3000,1880000,0.506,2242695,27688,134850600,"2018 Jan",1,2018,"No Playoffs","Off-Season",0,"2018-01-01",-0.678315621419004,0,11
"170",2018-02-01,-0.47460365222162,"Arizona Diamondbacks",3000,1880000,0.506,2242695,27688,134850600,"2018 Feb",2,2018,"No Playoffs","Off-Season",0,"2018-02-01",-0.346870430791371,1,14
"171",2018-03-01,-0.47460365222162,"Arizona Diamondbacks",3000,1880000,0.506,2242695,27688,134850600,"2018 Mar",3,2018,"No Playoffs","Off-Season",0,"2018-03-01",0.209319760628589,1,24
"172",2018-04-01,0.676995236463573,"Arizona Diamondbacks",3000,1880000,0.506,2242695,27688,134850600,"2018 Apr",4,2018,"No Playoffs","Opening",0,"2018-04-01",1.38527351355719,3,61
"173",2018-05-01,0.676995236463573,"Arizona Diamondbacks",3000,1880000,0.506,2242695,27688,134850600,"2018 May",5,2018,"No Playoffs","Season",0,"2018-05-01",1.33755451062245,3,60
"174",2018-06-01,0.676995236463573,"Arizona Diamondbacks",3000,1880000,0.506,2242695,27688,134850600,"2018 Jun",6,2018,"No Playoffs","Season",0,"2018-06-01",1.53097902305831,3,66
"175",2018-07-01,0.676995236463573,"Arizona Diamondbacks",3000,1880000,0.506,2242695,27688,134850600,"2018 Jul",7,2018,"No Playoffs","Season",0,"2018-07-01",1.87743217876182,3,72
"176",2018-08-01,0.676995236463573,"Arizona Diamondbacks",3000,1880000,0.506,2242695,27688,134850600,"2018 Aug",8,2018,"No Playoffs","Season",0,"2018-08-01",1.5729689456729,3,68
"177",2018-09-01,0.676995236463573,"Arizona Diamondbacks",3000,1880000,0.506,2242695,27688,134850600,"2018 Sep",9,2018,"No Playoffs","Season",0,"2018-09-01",1.69221709176971,3,70
"178",2018-10-01,-1.4726426087836,"Arizona Diamondbacks",3000,1880000,0.506,2242695,27688,134850600,"2018 Oct",10,2018,"No Playoffs","Playoffs",1,"2018-10-01",2.42661716859148,0,90
"179",2018-11-01,-1.4726426087836,"Arizona Diamondbacks",3000,1880000,0.506,2242695,27688,134850600,"2018 Nov",11,2018,"No Playoffs","Off-Season",0,"2018-11-01",-0.678315621419004,0,11
"180",2018-12-01,-1.4726426087836,"Arizona Diamondbacks",3000,1880000,0.506,2242695,27688,134850600,"2018 Dec",12,2018,"No Playoffs","Off-Season",0,"2018-12-01",-0.346870430791371,0,14
"181",2019-01-01,-1.4726426087836,"Arizona Diamondbacks",20000,1880000,0.525,2135510,26364,124016266,"2019 Jan",1,2019,"No Playoffs","Off-Season",0,"2019-01-01",-0.428348719716525,0,13
"182",2019-02-01,-0.47460365222162,"Arizona Diamondbacks",20000,1880000,0.525,2135510,26364,124016266,"2019 Feb",2,2019,"No Playoffs","Off-Season",0,"2019-02-01",-0.132624904872305,1,17
"183",2019-03-01,-0.47460365222162,"Arizona Diamondbacks",20000,1880000,0.525,2135510,26364,124016266,"2019 Mar",3,2019,"No Playoffs","Off-Season",0,"2019-03-01",0.428348719716525,1,29
"184",2019-04-01,0.235353963414081,"Arizona Diamondbacks",20000,1880000,0.525,2135510,26364,124016266,"2019 Apr",4,2019,"No Playoffs","Opening",0,"2019-04-01",1.43637382447224,2,64
"185",2019-05-01,0.235353963414081,"Arizona Diamondbacks",20000,1880000,0.525,2135510,26364,124016266,"2019 May",5,2019,"No Playoffs","Season",0,"2019-05-01",1.43637382447224,2,64
"186",2019-06-01,0.676995236463573,"Arizona Diamondbacks",20000,1880000,0.525,2135510,26364,124016266,"2019 Jun",6,2019,"No Playoffs","Season",0,"2019-06-01",2.10447005108964,3,76
"187",2019-07-01,0.235353963414081,"Arizona Diamondbacks",20000,1880000,0.525,2135510,26364,124016266,"2019 Jul",7,2019,"No Playoffs","Season",0,"2019-07-01",2.00105899605106,2,74
"188",2019-08-01,0.235353963414081,"Arizona Diamondbacks",20000,1880000,0.525,2135510,26364,124016266,"2019 Aug",8,2019,"No Playoffs","Season",0,"2019-08-01",1.87743217876182,2,72
"189",2019-09-01,0.235353963414081,"Arizona Diamondbacks",20000,1880000,0.525,2135510,26364,124016266,"2019 Sep",9,2019,"No Playoffs","Season",0,"2019-09-01",1.77722190520855,2,71
"190",2019-10-01,-1.4726426087836,"Arizona Diamondbacks",20000,1880000,0.525,2135510,26364,124016266,"2019 Oct",10,2019,"No Playoffs","Playoffs",1,"2019-10-01",2.79488860173352,0,100
"191",2019-11-01,-1.4726426087836,"Arizona Diamondbacks",20000,1880000,0.525,2135510,26364,124016266,"2019 Nov",11,2019,"No Playoffs","Off-Season",0,"2019-11-01",-0.678315621419004,0,11
"192",2019-12-01,-1.4726426087836,"Arizona Diamondbacks",20000,1880000,0.525,2135510,26364,124016266,"2019 Dec",12,2019,"No Playoffs","Off-Season",0,"2019-12-01",-0.428348719716525,0,13
"193",2020-01-01,-1.4726426087836,"Arizona Diamondbacks",6600,1880000,NA,NA,NA,NA,"2020 Jan",1,2020,NA,"Off-Season",0,"2020-01-01",-0.527196301413635,0,12
"194",2020-02-01,-0.47460365222162,"Arizona Diamondbacks",6600,1880000,NA,NA,NA,NA,"2020 Feb",2,2020,NA,"Off-Season",0,"2020-02-01",-0.280711741559435,1,15
"195",2020-03-01,-1.4726426087836,"Arizona Diamondbacks",6600,1880000,NA,NA,NA,NA,"2020 Mar",3,2020,NA,"Off-Season",0,"2020-03-01",-0.280711741559435,0,15
"196",2020-04-01,-1.4726426087836,"Arizona Diamondbacks",6600,1880000,NA,NA,NA,NA,"2020 Apr",4,2020,NA,"Opening",0,"2020-04-01",-0.921304173189546,0,10
"197",2020-05-01,-1.4726426087836,"Arizona Diamondbacks",6600,1880000,NA,NA,NA,NA,"2020 May",5,2020,NA,"Season",0,"2020-05-01",-0.678315621419004,0,11
"198",2020-06-01,-1.4726426087836,"Arizona Diamondbacks",6600,1880000,NA,NA,NA,NA,"2020 Jun",6,2020,NA,"Season",0,"2020-06-01",-0.132624904872305,0,17
"199",2020-07-01,-1.4726426087836,"Arizona Diamondbacks",6600,1880000,NA,NA,NA,NA,"2020 Jul",7,2020,NA,"Season",0,"2020-07-01",0.534446011207296,0,32
"200",2004-01-01,-0.47460365222162,"Atlanta Braves",1200,2269000,0.593,2327565,28735,90182500,"2004 Jan",1,2004,"Lost Quarter","Off-Season",0,"2004-01-01",-2.79488860173351,1,4
"201",2004-02-01,-0.47460365222162,"Atlanta Braves",1200,2269000,0.593,2327565,28735,90182500,"2004 Feb",2,2004,"Lost Quarter","Off-Season",0,"2004-02-01",-2.16597391398202,1,6
"202",2004-03-01,0.235353963414081,"Atlanta Braves",1200,2269000,0.593,2327565,28735,90182500,"2004 Mar",3,2004,"Lost Quarter","Off-Season",0,"2004-03-01",-1.59504700447539,2,8
"203",2004-04-01,0.676995236463573,"Atlanta Braves",1200,2269000,0.593,2327565,28735,90182500,"2004 Apr",4,2004,"Lost Quarter","Opening",0,"2004-04-01",-0.428348719716525,3,13
"204",2004-05-01,0.235353963414081,"Atlanta Braves",1200,2269000,0.593,2327565,28735,90182500,"2004 May",5,2004,"Lost Quarter","Season",0,"2004-05-01",-0.527196301413635,2,12
"205",2004-06-01,0.235353963414081,"Atlanta Braves",1200,2269000,0.593,2327565,28735,90182500,"2004 Jun",6,2004,"Lost Quarter","Season",0,"2004-06-01",-0.280711741559435,2,15
"206",2004-07-01,0.676995236463573,"Atlanta Braves",1200,2269000,0.593,2327565,28735,90182500,"2004 Jul",7,2004,"Lost Quarter","Season",0,"2004-07-01",-0.280711741559435,3,15
"207",2004-08-01,0.676995236463573,"Atlanta Braves",1200,2269000,0.593,2327565,28735,90182500,"2004 Aug",8,2004,"Lost Quarter","Season",0,"2004-08-01",-0.678315621419004,3,11
"208",2004-09-01,0.235353963414081,"Atlanta Braves",1200,2269000,0.593,2327565,28735,90182500,"2004 Sep",9,2004,"Lost Quarter","Season",0,"2004-09-01",-0.428348719716525,2,13
"209",2004-10-01,0.235353963414081,"Atlanta Braves",1200,2269000,0.593,2327565,28735,90182500,"2004 Oct",10,2004,"Lost Quarter","Playoffs",1,"2004-10-01",0.0630117351366661,2,21
"210",2004-11-01,-0.47460365222162,"Atlanta Braves",1200,2269000,0.593,2327565,28735,90182500,"2004 Nov",11,2004,"Lost Quarter","Off-Season",0,"2004-11-01",-2.16597391398202,1,6
"211",2004-12-01,-0.47460365222162,"Atlanta Braves",1200,2269000,0.593,2327565,28735,90182500,"2004 Dec",12,2004,"Lost Quarter","Off-Season",0,"2004-12-01",-1.59504700447539,1,8
"212",2005-01-01,-0.47460365222162,"Atlanta Braves",1000,2269000,0.556,2521167,31126,86457302,"2005 Jan",1,2005,"Lost Quarter","Off-Season",0,"2005-01-01",-2.16597391398202,1,6
"213",2005-02-01,-0.47460365222162,"Atlanta Braves",1000,2269000,0.556,2521167,31126,86457302,"2005 Feb",2,2005,"Lost Quarter","Off-Season",0,"2005-02-01",-1.80863676616676,1,7
"214",2005-03-01,0.235353963414081,"Atlanta Braves",1000,2269000,0.556,2521167,31126,86457302,"2005 Mar",3,2005,"Lost Quarter","Off-Season",0,"2005-03-01",-1.25030704523448,2,9
"215",2005-04-01,0.676995236463573,"Atlanta Braves",1000,2269000,0.556,2521167,31126,86457302,"2005 Apr",4,2005,"Lost Quarter","Opening",0,"2005-04-01",-0.132624904872305,3,17
"216",2005-05-01,0.676995236463573,"Atlanta Braves",1000,2269000,0.556,2521167,31126,86457302,"2005 May",5,2005,"Lost Quarter","Season",0,"2005-05-01",-0.280711741559435,3,15
"217",2005-06-01,0.676995236463573,"Atlanta Braves",1000,2269000,0.556,2521167,31126,86457302,"2005 Jun",6,2005,"Lost Quarter","Season",0,"2005-06-01",-0.0314902347783052,3,19
"218",2005-07-01,0.676995236463573,"Atlanta Braves",1000,2269000,0.556,2521167,31126,86457302,"2005 Jul",7,2005,"Lost Quarter","Season",0,"2005-07-01",0.0251906888255307,3,20
"219",2005-08-01,0.676995236463573,"Atlanta Braves",1000,2269000,0.556,2521167,31126,86457302,"2005 Aug",8,2005,"Lost Quarter","Season",0,"2005-08-01",-0.202887568978906,3,16
"220",2005-09-01,0.676995236463573,"Atlanta Braves",1000,2269000,0.556,2521167,31126,86457302,"2005 Sep",9,2005,"Lost Quarter","Season",0,"2005-09-01",-0.202887568978906,3,16
"221",2005-10-01,0.235353963414081,"Atlanta Braves",1000,2269000,0.556,2521167,31126,86457302,"2005 Oct",10,2005,"Lost Quarter","Playoffs",1,"2005-10-01",-0.0314902347783052,2,19
"222",2005-11-01,-0.47460365222162,"Atlanta Braves",1000,2269000,0.556,2521167,31126,86457302,"2005 Nov",11,2005,"Lost Quarter","Off-Season",0,"2005-11-01",-2.16597391398202,1,6
"223",2005-12-01,-0.47460365222162,"Atlanta Braves",1000,2269000,0.556,2521167,31126,86457302,"2005 Dec",12,2005,"Lost Quarter","Off-Season",0,"2005-12-01",-1.25030704523448,1,9
"224",2006-01-01,-0.47460365222162,"Atlanta Braves",2000,2269000,0.488,2550524,31488,90156876,"2006 Jan",1,2006,"No Playoffs","Off-Season",0,"2006-01-01",-1.80863676616676,1,7
"225",2006-02-01,-0.47460365222162,"Atlanta Braves",2000,2269000,0.488,2550524,31488,90156876,"2006 Feb",2,2006,"No Playoffs","Off-Season",0,"2006-02-01",-1.80863676616676,1,7
"226",2006-03-01,0.235353963414081,"Atlanta Braves",2000,2269000,0.488,2550524,31488,90156876,"2006 Mar",3,2006,"No Playoffs","Off-Season",0,"2006-03-01",-0.678315621419004,2,11
"227",2006-04-01,0.990926124693914,"Atlanta Braves",2000,2269000,0.488,2550524,31488,90156876,"2006 Apr",4,2006,"No Playoffs","Opening",0,"2006-04-01",0.100923163254078,4,22
"228",2006-05-01,0.676995236463573,"Atlanta Braves",2000,2269000,0.488,2550524,31488,90156876,"2006 May",5,2006,"No Playoffs","Season",0,"2006-05-01",-0.0314902347783052,3,19
"229",2006-06-01,0.676995236463573,"Atlanta Braves",2000,2269000,0.488,2550524,31488,90156876,"2006 Jun",6,2006,"No Playoffs","Season",0,"2006-06-01",0.151708081234427,3,23
"230",2006-07-01,0.676995236463573,"Atlanta Braves",2000,2269000,0.488,2550524,31488,90156876,"2006 Jul",7,2006,"No Playoffs","Season",0,"2006-07-01",0.274167651532475,3,25
"231",2006-08-01,0.676995236463573,"Atlanta Braves",2000,2269000,0.488,2550524,31488,90156876,"2006 Aug",8,2006,"No Playoffs","Season",0,"2006-08-01",-0.0314902347783052,3,19
"232",2006-09-01,0.235353963414081,"Atlanta Braves",2000,2269000,0.488,2550524,31488,90156876,"2006 Sep",9,2006,"No Playoffs","Season",0,"2006-09-01",-0.0819527242892188,2,18
"233",2006-10-01,-0.47460365222162,"Atlanta Braves",2000,2269000,0.488,2550524,31488,90156876,"2006 Oct",10,2006,"No Playoffs","Playoffs",1,"2006-10-01",0.0251906888255307,1,20
"234",2006-11-01,-0.47460365222162,"Atlanta Braves",2000,2269000,0.488,2550524,31488,90156876,"2006 Nov",11,2006,"No Playoffs","Off-Season",0,"2006-11-01",-1.25030704523448,1,9
"235",2006-12-01,-0.47460365222162,"Atlanta Braves",2000,2269000,0.488,2550524,31488,90156876,"2006 Dec",12,2006,"No Playoffs","Off-Season",0,"2006-12-01",-1.25030704523448,1,9
"236",2007-01-01,-0.47460365222162,"Atlanta Braves",1800,2269000,0.519,2745207,33891,87290833,"2007 Jan",1,2007,"No Playoffs","Off-Season",0,"2007-01-01",-1.80863676616676,1,7
"237",2007-02-01,-0.47460365222162,"Atlanta Braves",1800,2269000,0.519,2745207,33891,87290833,"2007 Feb",2,2007,"No Playoffs","Off-Season",0,"2007-02-01",-1.25030704523448,1,9
"238",2007-03-01,0.235353963414081,"Atlanta Braves",1800,2269000,0.519,2745207,33891,87290833,"2007 Mar",3,2007,"No Playoffs","Off-Season",0,"2007-03-01",-0.428348719716525,2,13
"239",2007-04-01,0.990926124693914,"Atlanta Braves",1800,2269000,0.519,2745207,33891,87290833,"2007 Apr",4,2007,"No Playoffs","Opening",0,"2007-04-01",0.274167651532475,4,25
"240",2007-05-01,0.990926124693914,"Atlanta Braves",1800,2269000,0.519,2745207,33891,87290833,"2007 May",5,2007,"No Playoffs","Season",0,"2007-05-01",0.0630117351366661,4,21
"241",2007-06-01,0.990926124693914,"Atlanta Braves",1800,2269000,0.519,2745207,33891,87290833,"2007 Jun",6,2007,"No Playoffs","Season",0,"2007-06-01",0.373748382328,4,28
"242",2007-07-01,0.990926124693914,"Atlanta Braves",1800,2269000,0.519,2745207,33891,87290833,"2007 Jul",7,2007,"No Playoffs","Season",0,"2007-07-01",0.373748382328,4,28
"243",2007-08-01,0.676995236463573,"Atlanta Braves",1800,2269000,0.519,2745207,33891,87290833,"2007 Aug",8,2007,"No Playoffs","Season",0,"2007-08-01",0.151708081234427,3,23
"244",2007-09-01,0.235353963414081,"Atlanta Braves",1800,2269000,0.519,2745207,33891,87290833,"2007 Sep",9,2007,"No Playoffs","Season",0,"2007-09-01",0.274167651532475,2,25
"245",2007-10-01,-0.47460365222162,"Atlanta Braves",1800,2269000,0.519,2745207,33891,87290833,"2007 Oct",10,2007,"No Playoffs","Playoffs",1,"2007-10-01",0.326876211640212,1,26
"246",2007-11-01,-0.47460365222162,"Atlanta Braves",1800,2269000,0.519,2745207,33891,87290833,"2007 Nov",11,2007,"No Playoffs","Off-Season",0,"2007-11-01",-0.921304173189546,1,10
"247",2007-12-01,-0.47460365222162,"Atlanta Braves",1800,2269000,0.519,2745207,33891,87290833,"2007 Dec",12,2007,"No Playoffs","Off-Season",0,"2007-12-01",-0.678315621419004,1,11
"248",2008-01-01,-0.47460365222162,"Atlanta Braves",2500,2269000,0.444,2532834,31270,102365683,"2008 Jan",1,2008,"No Playoffs","Off-Season",0,"2008-01-01",-1.59504700447539,1,8
"249",2008-02-01,-0.47460365222162,"Atlanta Braves",2500,2269000,0.444,2532834,31270,102365683,"2008 Feb",2,2008,"No Playoffs","Off-Season",0,"2008-02-01",-0.921304173189546,1,10
"250",2008-03-01,0.235353963414081,"Atlanta Braves",2500,2269000,0.444,2532834,31270,102365683,"2008 Mar",3,2008,"No Playoffs","Off-Season",0,"2008-03-01",-0.202887568978906,2,16
"251",2008-04-01,0.990926124693914,"Atlanta Braves",2500,2269000,0.444,2532834,31270,102365683,"2008 Apr",4,2008,"No Playoffs","Opening",0,"2008-04-01",0.151708081234427,4,23
"252",2008-05-01,0.676995236463573,"Atlanta Braves",2500,2269000,0.444,2532834,31270,102365683,"2008 May",5,2008,"No Playoffs","Season",0,"2008-05-01",0.0251906888255307,3,20
