"","date","googlehits","team","odds","propTVMarketSize","winpct","attendance","attgame","payroll","date_ts","month","year","playoffs","phase","is_playoffs","qn_ghits"
"1035",2007-04-01,3,"Chicago White Sox",1500,614227,0.444,2684395,33141,108671833,"2007 Apr","4","2007","No Playoffs","Opening",0,0.676995236463573
"1036",2007-05-01,2,"Chicago White Sox",1500,614227,0.444,2684395,33141,108671833,"2007 May","5","2007","No Playoffs","Season",0,0.235353963414081
"1037",2007-06-01,2,"Chicago White Sox",1500,614227,0.444,2684395,33141,108671833,"2007 Jun","6","2007","No Playoffs","Season",0,0.235353963414081
"1038",2007-07-01,2,"Chicago White Sox",1500,614227,0.444,2684395,33141,108671833,"2007 Jul","7","2007","No Playoffs","Season",0,0.235353963414081
"1039",2007-08-01,2,"Chicago White Sox",1500,614227,0.444,2684395,33141,108671833,"2007 Aug","8","2007","No Playoffs","Season",0,0.235353963414081
"1040",2007-09-01,1,"Chicago White Sox",1500,614227,0.444,2684395,33141,108671833,"2007 Sep","9","2007","No Playoffs","Season",0,-0.47460365222162
"1041",2007-10-01,1,"Chicago White Sox",1500,614227,0.444,2684395,33141,108671833,"2007 Oct","10","2007","No Playoffs","Playoffs",1,-0.47460365222162
"1042",2007-11-01,1,"Chicago White Sox",1500,614227,0.444,2684395,33141,108671833,"2007 Nov","11","2007","No Playoffs","Summer",0,-0.47460365222162
"1043",2007-12-01,1,"Chicago White Sox",1500,614227,0.444,2684395,33141,108671833,"2007 Dec","12","2007","No Playoffs","Summer",0,-0.47460365222162
"1044",2008-01-01,1,"Chicago White Sox",4000,614227,0.546,2500648,30496,121189332,"2008 Jan","1","2008","Lost Quarter","Summer",0,-0.47460365222162
"1045",2008-02-01,1,"Chicago White Sox",4000,614227,0.546,2500648,30496,121189332,"2008 Feb","2","2008","Lost Quarter","Summer",0,-0.47460365222162
"1046",2008-03-01,1,"Chicago White Sox",4000,614227,0.546,2500648,30496,121189332,"2008 Mar","3","2008","Lost Quarter","Summer",0,-0.47460365222162
"1047",2008-04-01,3,"Chicago White Sox",4000,614227,0.546,2500648,30496,121189332,"2008 Apr","4","2008","Lost Quarter","Opening",0,0.676995236463573
"1048",2008-05-01,2,"Chicago White Sox",4000,614227,0.546,2500648,30496,121189332,"2008 May","5","2008","Lost Quarter","Season",0,0.235353963414081
"1049",2008-06-01,3,"Chicago White Sox",4000,614227,0.546,2500648,30496,121189332,"2008 Jun","6","2008","Lost Quarter","Season",0,0.676995236463573
"1050",2008-07-01,2,"Chicago White Sox",4000,614227,0.546,2500648,30496,121189332,"2008 Jul","7","2008","Lost Quarter","Season",0,0.235353963414081
"1051",2008-08-01,3,"Chicago White Sox",4000,614227,0.546,2500648,30496,121189332,"2008 Aug","8","2008","Lost Quarter","Season",0,0.676995236463573
"1052",2008-09-01,4,"Chicago White Sox",4000,614227,0.546,2500648,30496,121189332,"2008 Sep","9","2008","Lost Quarter","Season",0,0.990926124693914
"1053",2008-10-01,2,"Chicago White Sox",4000,614227,0.546,2500648,30496,121189332,"2008 Oct","10","2008","Lost Quarter","Playoffs",1,0.235353963414081
"1054",2008-11-01,1,"Chicago White Sox",4000,614227,0.546,2500648,30496,121189332,"2008 Nov","11","2008","Lost Quarter","Summer",0,-0.47460365222162
"1055",2008-12-01,1,"Chicago White Sox",4000,614227,0.546,2500648,30496,121189332,"2008 Dec","12","2008","Lost Quarter","Summer",0,-0.47460365222162
"1056",2009-01-01,1,"Chicago White Sox",2000,614227,0.488,2284163,28200,101081000,"2009 Jan","1","2009","No Playoffs","Summer",0,-0.47460365222162
"1057",2009-02-01,1,"Chicago White Sox",2000,614227,0.488,2284163,28200,101081000,"2009 Feb","2","2009","No Playoffs","Summer",0,-0.47460365222162
"1058",2009-03-01,1,"Chicago White Sox",2000,614227,0.488,2284163,28200,101081000,"2009 Mar","3","2009","No Playoffs","Summer",0,-0.47460365222162
"1059",2009-04-01,2,"Chicago White Sox",2000,614227,0.488,2284163,28200,101081000,"2009 Apr","4","2009","No Playoffs","Opening",0,0.235353963414081
"1060",2009-05-01,2,"Chicago White Sox",2000,614227,0.488,2284163,28200,101081000,"2009 May","5","2009","No Playoffs","Season",0,0.235353963414081
"1061",2009-06-01,2,"Chicago White Sox",2000,614227,0.488,2284163,28200,101081000,"2009 Jun","6","2009","No Playoffs","Season",0,0.235353963414081
"1062",2009-07-01,3,"Chicago White Sox",2000,614227,0.488,2284163,28200,101081000,"2009 Jul","7","2009","No Playoffs","Season",0,0.676995236463573
"1063",2009-08-01,2,"Chicago White Sox",2000,614227,0.488,2284163,28200,101081000,"2009 Aug","8","2009","No Playoffs","Season",0,0.235353963414081
"1064",2009-09-01,1,"Chicago White Sox",2000,614227,0.488,2284163,28200,101081000,"2009 Sep","9","2009","No Playoffs","Season",0,-0.47460365222162
"1065",2009-10-01,1,"Chicago White Sox",2000,614227,0.488,2284163,28200,101081000,"2009 Oct","10","2009","No Playoffs","Playoffs",1,-0.47460365222162
"1066",2009-11-01,1,"Chicago White Sox",2000,614227,0.488,2284163,28200,101081000,"2009 Nov","11","2009","No Playoffs","Summer",0,-0.47460365222162
"1067",2009-12-01,1,"Chicago White Sox",2000,614227,0.488,2284163,28200,101081000,"2009 Dec","12","2009","No Playoffs","Summer",0,-0.47460365222162
"1068",2010-01-01,1,"Chicago White Sox",2800,614227,0.543,2194378,27091,107195000,"2010 Jan","1","2010","No Playoffs","Summer",0,-0.47460365222162
"1069",2010-02-01,1,"Chicago White Sox",2800,614227,0.543,2194378,27091,107195000,"2010 Feb","2","2010","No Playoffs","Summer",0,-0.47460365222162
"1070",2010-03-01,1,"Chicago White Sox",2800,614227,0.543,2194378,27091,107195000,"2010 Mar","3","2010","No Playoffs","Summer",0,-0.47460365222162
"1071",2010-04-01,3,"Chicago White Sox",2800,614227,0.543,2194378,27091,107195000,"2010 Apr","4","2010","No Playoffs","Opening",0,0.676995236463573
"1072",2010-05-01,2,"Chicago White Sox",2800,614227,0.543,2194378,27091,107195000,"2010 May","5","2010","No Playoffs","Season",0,0.235353963414081
"1073",2010-06-01,2,"Chicago White Sox",2800,614227,0.543,2194378,27091,107195000,"2010 Jun","6","2010","No Playoffs","Season",0,0.235353963414081
"1074",2010-07-01,3,"Chicago White Sox",2800,614227,0.543,2194378,27091,107195000,"2010 Jul","7","2010","No Playoffs","Season",0,0.676995236463573
"1075",2010-08-01,3,"Chicago White Sox",2800,614227,0.543,2194378,27091,107195000,"2010 Aug","8","2010","No Playoffs","Season",0,0.676995236463573
"1076",2010-09-01,2,"Chicago White Sox",2800,614227,0.543,2194378,27091,107195000,"2010 Sep","9","2010","No Playoffs","Season",0,0.235353963414081
"1077",2010-10-01,1,"Chicago White Sox",2800,614227,0.543,2194378,27091,107195000,"2010 Oct","10","2010","No Playoffs","Playoffs",1,-0.47460365222162
"1078",2010-11-01,0,"Chicago White Sox",2800,614227,0.543,2194378,27091,107195000,"2010 Nov","11","2010","No Playoffs","Summer",0,-1.4726426087836
"1079",2010-12-01,1,"Chicago White Sox",2800,614227,0.543,2194378,27091,107195000,"2010 Dec","12","2010","No Playoffs","Summer",0,-0.47460365222162
"1080",2011-01-01,1,"Chicago White Sox",2500,614227,0.488,2001117,24705,127789000,"2011 Jan","1","2011","No Playoffs","Summer",0,-0.47460365222162
"1081",2011-02-01,1,"Chicago White Sox",2500,614227,0.488,2001117,24705,127789000,"2011 Feb","2","2011","No Playoffs","Summer",0,-0.47460365222162
"1082",2011-03-01,1,"Chicago White Sox",2500,614227,0.488,2001117,24705,127789000,"2011 Mar","3","2011","No Playoffs","Summer",0,-0.47460365222162
"1083",2011-04-01,3,"Chicago White Sox",2500,614227,0.488,2001117,24705,127789000,"2011 Apr","4","2011","No Playoffs","Opening",0,0.676995236463573
"1084",2011-05-01,2,"Chicago White Sox",2500,614227,0.488,2001117,24705,127789000,"2011 May","5","2011","No Playoffs","Season",0,0.235353963414081
"1085",2011-06-01,2,"Chicago White Sox",2500,614227,0.488,2001117,24705,127789000,"2011 Jun","6","2011","No Playoffs","Season",0,0.235353963414081
"1086",2011-07-01,2,"Chicago White Sox",2500,614227,0.488,2001117,24705,127789000,"2011 Jul","7","2011","No Playoffs","Season",0,0.235353963414081
"1087",2011-08-01,2,"Chicago White Sox",2500,614227,0.488,2001117,24705,127789000,"2011 Aug","8","2011","No Playoffs","Season",0,0.235353963414081
"1088",2011-09-01,1,"Chicago White Sox",2500,614227,0.488,2001117,24705,127789000,"2011 Sep","9","2011","No Playoffs","Season",0,-0.47460365222162
"1089",2011-10-01,1,"Chicago White Sox",2500,614227,0.488,2001117,24705,127789000,"2011 Oct","10","2011","No Playoffs","Playoffs",1,-0.47460365222162
"1090",2011-11-01,0,"Chicago White Sox",2500,614227,0.488,2001117,24705,127789000,"2011 Nov","11","2011","No Playoffs","Summer",0,-1.4726426087836
"1091",2011-12-01,1,"Chicago White Sox",2500,614227,0.488,2001117,24705,127789000,"2011 Dec","12","2011","No Playoffs","Summer",0,-0.47460365222162
"1092",2012-01-01,1,"Chicago White Sox",6600,614227,0.525,1965955,24271,118208000,"2012 Jan","1","2012","No Playoffs","Summer",0,-0.47460365222162
"1093",2012-02-01,1,"Chicago White Sox",6600,614227,0.525,1965955,24271,118208000,"2012 Feb","2","2012","No Playoffs","Summer",0,-0.47460365222162
"1094",2012-03-01,1,"Chicago White Sox",6600,614227,0.525,1965955,24271,118208000,"2012 Mar","3","2012","No Playoffs","Summer",0,-0.47460365222162
"1095",2012-04-01,3,"Chicago White Sox",6600,614227,0.525,1965955,24271,118208000,"2012 Apr","4","2012","No Playoffs","Opening",0,0.676995236463573
"1096",2012-05-01,2,"Chicago White Sox",6600,614227,0.525,1965955,24271,118208000,"2012 May","5","2012","No Playoffs","Season",0,0.235353963414081
"1097",2012-06-01,3,"Chicago White Sox",6600,614227,0.525,1965955,24271,118208000,"2012 Jun","6","2012","No Playoffs","Season",0,0.676995236463573
"1098",2012-07-01,3,"Chicago White Sox",6600,614227,0.525,1965955,24271,118208000,"2012 Jul","7","2012","No Playoffs","Season",0,0.676995236463573
"1099",2012-08-01,3,"Chicago White Sox",6600,614227,0.525,1965955,24271,118208000,"2012 Aug","8","2012","No Playoffs","Season",0,0.676995236463573
"1100",2012-09-01,3,"Chicago White Sox",6600,614227,0.525,1965955,24271,118208000,"2012 Sep","9","2012","No Playoffs","Season",0,0.676995236463573
"1101",2012-10-01,1,"Chicago White Sox",6600,614227,0.525,1965955,24271,118208000,"2012 Oct","10","2012","No Playoffs","Playoffs",1,-0.47460365222162
"1102",2012-11-01,0,"Chicago White Sox",6600,614227,0.525,1965955,24271,118208000,"2012 Nov","11","2012","No Playoffs","Summer",0,-1.4726426087836
"1103",2012-12-01,0,"Chicago White Sox",6600,614227,0.525,1965955,24271,118208000,"2012 Dec","12","2012","No Playoffs","Summer",0,-1.4726426087836
"1104",2013-01-01,1,"Chicago White Sox",4000,614227,0.389,1768413,21832,81401900,"2013 Jan","1","2013","No Playoffs","Summer",0,-0.47460365222162
"1105",2013-02-01,1,"Chicago White Sox",4000,614227,0.389,1768413,21832,81401900,"2013 Feb","2","2013","No Playoffs","Summer",0,-0.47460365222162
"1106",2013-03-01,1,"Chicago White Sox",4000,614227,0.389,1768413,21832,81401900,"2013 Mar","3","2013","No Playoffs","Summer",0,-0.47460365222162
"1107",2013-04-01,2,"Chicago White Sox",4000,614227,0.389,1768413,21832,81401900,"2013 Apr","4","2013","No Playoffs","Opening",0,0.235353963414081
"1108",2013-05-01,2,"Chicago White Sox",4000,614227,0.389,1768413,21832,81401900,"2013 May","5","2013","No Playoffs","Season",0,0.235353963414081
"1109",2013-06-01,2,"Chicago White Sox",4000,614227,0.389,1768413,21832,81401900,"2013 Jun","6","2013","No Playoffs","Season",0,0.235353963414081
"1110",2013-07-01,2,"Chicago White Sox",4000,614227,0.389,1768413,21832,81401900,"2013 Jul","7","2013","No Playoffs","Season",0,0.235353963414081
"1111",2013-08-01,2,"Chicago White Sox",4000,614227,0.389,1768413,21832,81401900,"2013 Aug","8","2013","No Playoffs","Season",0,0.235353963414081
"1112",2013-09-01,1,"Chicago White Sox",4000,614227,0.389,1768413,21832,81401900,"2013 Sep","9","2013","No Playoffs","Season",0,-0.47460365222162
"1113",2013-10-01,1,"Chicago White Sox",4000,614227,0.389,1768413,21832,81401900,"2013 Oct","10","2013","No Playoffs","Playoffs",1,-0.47460365222162
"1114",2013-11-01,0,"Chicago White Sox",4000,614227,0.389,1768413,21832,81401900,"2013 Nov","11","2013","No Playoffs","Summer",0,-1.4726426087836
"1115",2013-12-01,1,"Chicago White Sox",4000,614227,0.389,1768413,21832,81401900,"2013 Dec","12","2013","No Playoffs","Summer",0,-0.47460365222162
"1116",2014-01-01,1,"Chicago White Sox",7000,614227,0.451,1650821,20381,87475500,"2014 Jan","1","2014","No Playoffs","Summer",0,-0.47460365222162
"1117",2014-02-01,1,"Chicago White Sox",7000,614227,0.451,1650821,20381,87475500,"2014 Feb","2","2014","No Playoffs","Summer",0,-0.47460365222162
"1118",2014-03-01,1,"Chicago White Sox",7000,614227,0.451,1650821,20381,87475500,"2014 Mar","3","2014","No Playoffs","Summer",0,-0.47460365222162
"1119",2014-04-01,3,"Chicago White Sox",7000,614227,0.451,1650821,20381,87475500,"2014 Apr","4","2014","No Playoffs","Opening",0,0.676995236463573
